cell_id,pool,H,sel,pos,exit,family,total_signals,entered,n_trades,dropped_slot_full,dropped_limitup,dropped_no_quote,dropped_cash,truncated_no_next,truncated_window,truncated_exhausted,deferred_exits,open_at_end,vol_fallback_mid,p3_atr_fallback,p4_atr_fallback,e4_lot_skip,e7_atr_missing,exits_E0,exits_tp,exits_sl,exits_horizon,exits_trail_tp,exits_scale_out,exits_breakeven_sl,exits_time_stop,exits_chandelier_sl,neg_equity_idx_days,neg_equity_cash_days,signal_days,signal_days_burst,signal_max,p5_days_diluted,p5_days_cashbound,coverage,capital_utilization,final_equity_cash,final_equity_idx,annualized_cash,annualized_idx,bench_annualized,excess_cash,excess_idx,per_cash,per_idx,sharpe_cash,sharpe_idx,maxdd_cash,maxdd_idx,cluster_t,passed,runtime_sec
v6-5__H10__S0__P5__E2_B6,v6-5,10,S0,P5,E2_B6,E2,1883,791,773,0,22,0,1070,0,1,17,70,18,39,0,0,0,0,0,79,136,558,0,0,0,0,0,0,0,511,20,212,20,99,0.420074,0.400612,1495056.047362,1670149.649204,0.028233,0.036147,0.031245,-0.003011,0.004903,-0.007517,0.012238,0.302669,0.276496,-0.186625,-0.461679,2.631173,False,0.124000
v6-5__H10__S0__P5__E2_B7,v6-5,10,S0,P5,E2_B7,E2,1883,793,775,0,22,0,1068,0,1,17,70,18,39,0,0,0,0,0,71,136,568,0,0,0,0,0,0,0,511,20,212,20,100,0.421136,0.399849,1483770.307598,1649155.361780,0.027694,0.035240,0.031245,-0.003550,0.003996,-0.008880,0.009993,0.297714,0.272205,-0.184990,-0.460567,2.695900,False,0.100000
v6-5__H10__S0__P5__E2_B8,v6-5,10,S0,P5,E2_B8,E2,1883,800,782,0,22,0,1061,0,1,17,68,18,39,0,0,0,0,0,75,135,572,0,0,0,0,0,0,0,511,20,212,20,99,0.424854,0.399384,1474672.191397,1637154.976928,0.027257,0.034717,0.031245,-0.003988,0.003473,-0.009985,0.008695,0.293671,0.269739,-0.185036,-0.460984,2.641051,False,0.100000
v6-5__H10__S0__P5__E2_B9,v6-5,10,S0,P5,E2_B9,E2,1883,786,769,0,22,0,1075,0,1,16,63,17,39,0,0,0,0,0,91,137,541,0,0,0,0,0,0,0,511,20,212,20,111,0.417419,0.392077,1423781.575791,1573419.763301,0.024762,0.031876,0.031245,-0.006483,0.000632,-0.016534,0.001612,0.271980,0.256375,-0.188429,-0.464894,2.501278,False,0.098000
v6-5__H10__S0__P5__E3,v6-5,10,S0,P5,E3,E3,1883,767,754,0,22,0,1094,0,0,13,4840,13,0,0,0,0,0,0,0,0,332,422,0,0,0,0,0,0,511,20,212,20,163,0.407329,0.336860,1022289.999824,1391333.905022,0.001527,0.023128,0.031245,-0.029717,-0.008117,-0.088218,-0.024095,0.074100,0.214954,-0.322841,-0.510128,1.070798,False,0.090000
v6-5__H10__S0__P5__E4,v6-5,10,S0,P5,E4,E4,1883,1232,1630,0,22,0,629,0,1,20,3571,21,0,0,0,91,0,0,0,0,1019,192,419,0,0,0,0,0,511,20,212,20,90,0.654275,0.432893,1589585.981953,1860905.565108,0.032607,0.043934,0.031245,0.001362,0.012690,0.003147,0.029314,0.349644,0.314180,-0.197430,-0.435285,3.285044,False,0.237000
v6-5__H10__S0__P5__E5,v6-5,10,S0,P5,E5,E5,1883,872,856,0,22,0,989,0,1,15,3994,16,0,0,0,0,0,0,0,0,569,0,0,287,0,0,0,0,511,20,212,20,140,0.463091,0.381897,1202785.583400,1499172.901868,0.012865,0.028429,0.031245,-0.018380,-0.002815,-0.048127,-0.007372,0.167369,0.240504,-0.244931,-0.482067,2.059237,False,0.102000
v6-5__H10__S0__P5__E6,v6-5,10,S0,P5,E6,E6,1883,1189,1172,0,22,0,672,0,1,16,3692,17,0,0,0,0,0,0,0,0,430,0,0,0,742,0,0,0,511,20,212,20,79,0.631439,0.378681,1485102.231866,1817862.719551,0.027758,0.042245,0.031245,-0.003487,0.011000,-0.009207,0.029048,0.295789,0.305375,-0.274312,-0.411129,-0.417053,False,0.105000
v6-5__H10__S0__P5__E7,v6-5,10,S0,P5,E7,E7,1883,896,875,0,22,0,965,0,1,20,2417,21,0,0,0,0,0,0,0,0,839,0,0,0,0,36,0,0,511,20,212,20,87,0.475836,0.502489,1863754.261631,2116293.295256,0.044045,0.053270,0.031245,0.012800,0.022026,0.025474,0.043833,0.424976,0.355516,-0.198112,-0.399817,3.522901,False,0.102000
v6-5__H20__S0__P5__E0,v6-5,20,S0,P5,E0,E0,1883,670,634,0,22,0,1191,0,9,27,28,36,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,511,20,212,20,135,0.355815,0.791133,2320674.527807,2772364.824023,0.060014,0.073146,0.031245,0.028770,0.041902,0.036365,0.052964,0.464449,0.440849,-0.284304,-0.439506,4.083103,False,0.110000
v6-5__H20__S0__P5__E1_A1,v6-5,20,S0,P5,E1_A1,E1,1883,1085,1068,0,22,0,776,0,4,13,161,17,0,0,0,0,0,0,315,551,202,0,0,0,0,0,0,0,511,20,212,20,177,0.576208,0.358925,869214.735776,1218451.979692,-0.009657,0.013773,0.031245,-0.040901,-0.017472,-0.113955,-0.048678,-0.000441,0.170198,-0.363416,-0.537185,-0.110542,False,0.093000
v6-5__H20__S0__P5__E1_A10,v6-5,20,S0,P5,E1_A10,E1,1883,747,728,0,22,0,1114,0,4,15,122,19,0,0,0,0,0,0,130,277,321,0,0,0,0,0,0,0,511,20,212,20,203,0.396707,0.373113,930571.381817,1416557.334883,-0.004969,0.024401,0.031245,-0.036214,-0.006843,-0.097058,-0.018341,0.042890,0.220769,-0.417087,-0.546137,2.397830,False,0.104000
v6-5__H20__S0__P5__E1_A11,v6-5,20,S0,P5,E1_A11,E1,1883,737,707,0,22,0,1124,0,11,19,94,30,0,0,0,0,0,0,119,193,395,0,0,0,0,0,0,0,511,20,212,20,145,0.391397,0.528423,1598482.549549,1925936.318223,0.033006,0.046420,0.031245,0.001761,0.015175,0.003333,0.028718,0.304239,0.323602,-0.289351,-0.491368,2.588959,False,0.121000
v6-5__H20__S0__P5__E1_A12,v6-5,20,S0,P5,E1_A12,E1,1883,763,729,0,22,0,1098,0,14,20,79,34,0,0,0,0,0,0,121,130,478,0,0,0,0,0,0,0,511,20,212,20,120,0.405204,0.592760,2128480.347901,2515447.212967,0.053689,0.065945,0.031245,0.022445,0.034701,0.037865,0.058541,0.447039,0.411730,-0.299720,-0.440808,3.396550,False,0.103000
v6-5__H20__S0__P5__E1_A2,v6-5,20,S0,P5,E1_A2,E1,1883,1079,1050,0,22,0,782,0,12,17,134,29,0,0,0,0,0,0,327,416,307,0,0,0,0,0,0,0,511,20,212,20,137,0.573022,0.486728,1390679.265583,1633219.539783,0.023094,0.034545,0.031245,-0.008150,0.003300,-0.016745,0.006780,0.237984,0.268656,-0.280380,-0.499223,0.196355,False,0.122000
v6-5__H20__S0__P5__E1_A3,v6-5,20,S0,P5,E1_A3,E1,1883,1105,1070,0,22,0,756,0,17,18,107,35,0,0,0,0,0,0,377,230,463,0,0,0,0,0,0,0,511,20,212,20,107,0.586830,0.558194,1855574.158157,2122360.610350,0.043727,0.053479,0.031245,0.012483,0.022235,0.022362,0.039833,0.397612,0.357033,-0.263012,-0.458872,2.390283,False,0.138000
v6-5__H20__S0__P5__E1_A4,v6-5,20,S0,P5,E1_A4,E1,1883,858,838,0,22,0,1003,0,6,14,109,20,0,0,0,0,0,0,249,321,268,0,0,0,0,0,0,0,511,20,212,20,125,0.455656,0.418142,1224819.121311,1527613.653347,0.014139,0.029768,0.031245,-0.017106,-0.001477,-0.040909,-0.003531,0.171216,0.245444,-0.315367,-0.502671,2.267863,False,0.103000
v6-5__H20__S0__P5__E1_A5,v6-5,20,S0,P5,E1_A5,E1,1883,810,783,0,22,0,1051,0,9,18,87,27,0,0,0,0,0,0,246,208,329,0,0,0,0,0,0,0,511,20,212,20,124,0.430165,0.506001,1540081.076226,1769940.235755,0.030348,0.040319,0.031245,-0.000897,0.009074,-0.001772,0.017933,0.289957,0.295139,-0.264313,-0.487599,3.362554,False,0.107000
v6-5__H20__S0__P5__E1_A6,v6-5,20,S0,P5,E1_A6,E1,1883,797,765,0,22,0,1064,0,13,19,70,32,0,0,0,0,0,0,205,147,413,0,0,0,0,0,0,0,511,20,212,20,90,0.423261,0.579323,2222410.768036,2548768.348198,0.056844,0.066917,0.031245,0.025600,0.035672,0.044189,0.061576,0.498116,0.417260,-0.225606,-0.430935,3.687363,False,0.096000
v6-5__H20__S0__P5__E1_A7,v6-5,20,S0,P5,E1_A7,E1,1883,851,833,0,22,0,1010,0,4,14,116,18,0,0,0,0,0,0,197,310,326,0,0,0,0,0,0,0,511,20,212,20,151,0.451938,0.418098,1155362.849049,1553183.236566,0.010048,0.030952,0.031245,-0.021196,-0.000292,-0.050697,-0.000699,0.142038,0.251525,-0.383144,-0.502997,2.649720,False,0.113000
v6-5__H20__S0__P5__E1_A8,v6-5,20,S0,P5,E1_A8,E1,1883,800,771,0,22,0,1061,0,11,18,93,29,0,0,0,0,0,0,189,207,375,0,0,0,0,0,0,0,511,20,212,20,125,0.424854,0.526131,1601757.074256,1876147.483995,0.033152,0.044524,0.031245,0.001908,0.013280,0.003626,0.025240,0.310222,0.315113,-0.279747,-0.461035,2.862361,False,0.156000
v6-5__H20__S0__P5__E1_A9,v6-5,20,S0,P5,E1_A9,E1,1883,837,804,0,22,0,1024,0,14,19,81,33,0,0,0,0,0,0,189,140,475,0,0,0,0,0,0,0,511,20,212,20,92,0.444503,0.591315,2282784.437133,2680872.642812,0.058807,0.070656,0.031245,0.027562,0.039411,0.046612,0.066650,0.503247,0.433251,-0.268087,-0.428573,3.793648,False,0.170000
v6-5__H20__S0__P5__E2_B1,v6-5,20,S0,P5,E2_B1,E2,1883,797,770,0,22,0,1064,0,9,18,89,27,64,0,0,0,0,0,216,204,350,0,0,0,0,0,0,0,511,20,212,20,108,0.423261,0.531415,1730158.881309,1941387.002304,0.038683,0.046999,0.031245,0.007438,0.015754,0.013997,0.029646,0.352999,0.326538,-0.256330,-0.460302,3.125518,False,0.139000
v6-5__H20__S0__P5__E2_B10,v6-5,20,S0,P5,E2_B10,E2,1883,816,786,0,22,0,1045,0,13,17,84,30,56,0,0,0,0,0,300,199,287,0,0,0,0,0,0,0,511,20,212,20,122,0.433351,0.513290,1524971.603197,1770781.136752,0.029645,0.040353,0.031245,-0.001600,0.009108,-0.003117,0.017745,0.286684,0.296231,-0.278221,-0.480211,3.458451,False,0.126000
v6-5__H20__S0__P5__E2_B11,v6-5,20,S0,P5,E2_B11,E2,1883,783,754,0,22,0,1078,0,11,18,88,29,64,0,0,0,0,0,165,206,383,0,0,0,0,0,0,0,511,20,212,20,130,0.415826,0.516779,1487193.707882,1733959.297817,0.027858,0.038840,0.031245,-0.003386,0.007596,-0.006553,0.014699,0.267146,0.287967,-0.280623,-0.479111,2.822390,False,0.166000
v6-5__H20__S0__P5__E2_B12,v6-5,20,S0,P5,E2_B12,E2,1883,675,656,0,22,0,1186,0,2,17,84,19,63,0,0,0,0,0,100,181,375,0,0,0,0,0,0,0,511,20,212,20,185,0.358471,0.472222,1220386.014615,1543500.068242,0.013884,0.030506,0.031245,-0.017361,-0.000739,-0.036764,-0.001564,0.168029,0.249290,-0.310341,-0.544039,2.275056,False,0.104000
v6-5__H20__S0__P5__E2_B13,v6-5,20,S0,P5,E2_B13,E2,1883,860,840,0,22,0,1001,0,6,14,106,20,51,0,0,0,0,0,249,307,284,0,0,0,0,0,0,0,511,20,212,20,133,0.456718,0.422592,1197610.119749,1521197.276133,0.012562,0.029468,0.031245,-0.018682,-0.001777,-0.044208,-0.004204,0.159711,0.244255,-0.343642,-0.508558,2.649559,False,0.188000
v6-5__H20__S0__P5__E2_B14,v6-5,20,S0,P5,E2_B14,E2,1883,842,809,0,22,0,1019,0,14,19,74,33,66,0,0,0,0,0,222,136,451,0,0,0,0,0,0,0,511,20,212,20,89,0.447159,0.594377,2324618.555243,2639628.384901,0.060139,0.069507,0.031245,0.028894,0.038263,0.048613,0.064375,0.521229,0.429559,-0.227004,-0.427138,4.173252,False,0.150000
v6-5__H20__S0__P5__E2_B18,v6-5,20,S0,P5,E2_B18,E2,1883,818,790,0,22,0,1043,0,10,18,86,28,62,0,0,0,0,0,228,213,349,0,0,0,0,0,0,0,511,20,212,20,123,0.434413,0.504734,1518069.754563,1717002.586792,0.029321,0.038134,0.031245,-0.001923,0.006889,-0.003810,0.013649,0.278197,0.284217,-0.253832,-0.492512,3.171583,False,0.140000
v6-5__H20__S0__P5__E2_B19,v6-5,20,S0,P5,E2_B19,E2,1883,689,671,0,22,0,1172,0,2,16,81,18,62,0,0,0,0,0,104,182,385,0,0,0,0,0,0,0,511,20,212,20,182,0.365905,0.496242,1327487.985398,1624359.083422,0.019806,0.034155,0.031245,-0.011439,0.002911,-0.023051,0.005865,0.209046,0.266401,-0.315740,-0.539469,2.380039,False,0.116000
v6-5__H20__S0__P5__E2_B2,v6-5,20,S0,P5,E2_B2,E2,1883,802,775,0,22,0,1059,0,9,18,88,27,63,0,0,0,0,0,216,210,349,0,0,0,0,0,0,0,511,20,212,20,111,0.425916,0.525043,1702390.398406,1894174.275306,0.037520,0.045216,0.031245,0.006275,0.013971,0.011952,0.026610,0.342026,0.317328,-0.257727,-0.460302,3.001611,False,0.136000
v6-5__H20__S0__P5__E2_B20,v6-5,20,S0,P5,E2_B20,E2,1883,819,792,0,22,0,1042,0,9,18,92,27,63,0,0,0,0,0,234,214,344,0,0,0,0,0,0,0,511,20,212,20,114,0.434944,0.525006,1688634.038711,1889951.808903,0.036937,0.045054,0.031245,0.005693,0.013810,0.010843,0.026304,0.339278,0.316843,-0.256032,-0.461395,3.004200,False,0.143000
v6-5__H20__S0__P5__E2_B3,v6-5,20,S0,P5,E2_B3,E2,1883,824,797,0,22,0,1037,0,9,18,87,27,64,0,0,0,0,0,237,216,344,0,0,0,0,0,0,0,511,20,212,20,115,0.437600,0.519296,1656366.356483,1854994.546834,0.035553,0.043705,0.031245,0.004309,0.012460,0.008297,0.023994,0.326195,0.310393,-0.259307,-0.471009,3.269327,False,0.220000
v6-5__H20__S0__P5__E2_B4,v6-5,20,S0,P5,E2_B4,E2,1883,797,770,0,22,0,1064,0,9,18,89,27,64,0,0,0,0,0,216,204,350,0,0,0,0,0,0,0,511,20,212,20,108,0.423261,0.531415,1730158.881309,1941387.002304,0.038683,0.046999,0.031245,0.007438,0.015754,0.013997,0.029646,0.352999,0.326538,-0.256330,-0.460302,3.125518,False,0.138000
v6-5__H20__S0__P5__E2_B5,v6-5,20,S0,P5,E2_B5,E2,1883,797,770,0,22,0,1064,0,9,18,89,27,64,0,0,0,0,0,216,204,350,0,0,0,0,0,0,0,511,20,212,20,108,0.423261,0.531415,1730158.881309,1941387.002304,0.038683,0.046999,0.031245,0.007438,0.015754,0.013997,0.029646,0.352999,0.326538,-0.256330,-0.460302,3.125518,False,0.140000
v6-5__H20__S0__P5__E2_B6,v6-5,20,S0,P5,E2_B6,E2,1883,807,780,0,22,0,1054,0,9,18,93,27,64,0,0,0,0,0,232,203,345,0,0,0,0,0,0,0,511,20,212,20,113,0.428571,0.528274,1706427.768616,1938672.783254,0.037690,0.046897,0.031245,0.006445,0.015653,0.012201,0.029630,0.348141,0.326420,-0.256192,-0.457830,3.168891,False,0.208000
v6-5__H20__S0__P5__E2_B7,v6-5,20,S0,P5,E2_B7,E2,1883,792,763,0,22,0,1069,0,11,18,91,29,61,0,0,0,0,0,207,198,358,0,0,0,0,0,0,0,511,20,212,20,122,0.420605,0.507197,1498985.207559,1715411.228324,0.028420,0.038067,0.031245,-0.002824,0.006823,-0.005569,0.013452,0.273535,0.284603,-0.258239,-0.481436,3.105922,False,0.169000
v6-5__H20__S0__P5__E2_B8,v6-5,20,S0,P5,E2_B8,E2,1883,802,774,0,22,0,1059,0,10,18,89,28,64,0,0,0,0,0,220,192,362,0,0,0,0,0,0,0,511,20,212,20,111,0.425916,0.529010,1747700.258789,1953120.508950,0.039408,0.047436,0.031245,0.008164,0.016191,0.015432,0.030607,0.358047,0.328112,-0.254733,-0.462874,3.214604,False,0.133000
v6-5__H20__S0__P5__E2_B9,v6-5,20,S0,P5,E2_B9,E2,1883,844,812,0,22,0,1017,0,15,17,86,32,60,0,0,0,0,0,267,210,335,0,0,0,0,0,0,0,511,20,212,20,98,0.448221,0.535291,1884217.388895,2060604.326676,0.044835,0.051328,0.031245,0.013590,0.020083,0.025388,0.037518,0.396032,0.345713,-0.254708,-0.470276,3.274276,False,0.164000
v6-5__H20__S0__P5__E3,v6-5,20,S0,P5,E3,E3,1883,727,712,0,22,0,1134,0,0,15,4855,15,0,0,0,0,0,0,0,0,140,572,0,0,0,0,0,0,511,20,212,20,201,0.386086,0.387802,1050740.276429,1533630.025895,0.003432,0.030048,0.031245,-0.027812,-0.001196,-0.071717,-0.003085,0.095453,0.247998,-0.362717,-0.510057,1.300288,False,0.099000
v6-5__H20__S0__P5__E4,v6-5,20,S0,P5,E4,E4,1883,1181,1681,0,22,0,680,0,7,25,3733,32,0,0,0,247,0,0,0,0,634,515,532,0,0,0,0,0,511,20,212,20,101,0.627191,0.659576,2146853.899456,2426889.367551,0.054316,0.063304,0.031245,0.023072,0.032059,0.034980,0.048606,0.493696,0.404739,-0.207104,-0.419315,11.610409,False,0.287000
v6-5__H20__S0__P5__E5,v6-5,20,S0,P5,E5,E5,1883,772,754,0,22,0,1089,0,2,16,4878,18,0,0,0,0,0,0,0,0,352,0,0,402,0,0,0,0,511,20,212,20,181,0.409984,0.460006,1300601.083889,1842025.828464,0.018362,0.043198,0.031245,-0.012882,0.011953,-0.028005,0.025985,0.196411,0.308290,-0.428130,-0.527575,1.572483,False,0.151000
v6-5__H20__S0__P5__E6,v6-5,20,S0,P5,E6,E6,1883,835,817,0,22,0,1026,0,1,17,3674,18,0,0,0,0,0,0,0,0,355,0,0,0,462,0,0,0,511,20,212,20,139,0.443441,0.467795,1405639.106709,1837129.592326,0.023853,0.043006,0.031245,-0.007392,0.011761,-0.015802,0.025141,0.236034,0.308240,-0.359716,-0.515639,1.285175,False,0.104000
v6-5__H20__S0__P5__E7,v6-5,20,S0,P5,E7,E7,1883,573,548,0,22,0,1288,0,2,23,3267,25,0,0,0,0,0,0,0,0,407,0,0,0,0,141,0,0,511,20,212,20,144,0.304302,0.706793,2081330.219942,2581660.116066,0.052056,0.067864,0.031245,0.020812,0.036620,0.029445,0.051811,0.415847,0.421380,-0.328258,-0.431657,2.373000,False,0.167000
v6-5__H25__S0__P5__E0,v6-5,25,S0,P5,E0,E0,1883,729,684,0,22,0,1132,0,16,29,30,45,0,0,0,0,0,684,0,0,0,0,0,0,0,0,0,0,511,20,212,20,134,0.387148,0.891435,2501322.689779,3049669.281783,0.065530,0.080252,0.031245,0.034285,0.049008,0.038461,0.054976,0.489931,0.466565,-0.229841,-0.444302,3.039216,False,0.128000
v6-5__H25__S0__P5__E1_A1,v6-5,25,S0,P5,E1_A1,E1,1883,1132,1109,0,22,0,729,0,10,13,170,23,0,0,0,0,0,0,364,583,162,0,0,0,0,0,0,0,511,20,212,20,129,0.601168,0.451401,1220275.297210,1571963.778155,0.013878,0.031810,0.031245,-0.017367,0.000566,-0.038473,0.001253,0.170878,0.255677,-0.306894,-0.521497,0.077027,False,0.190000
v6-5__H25__S0__P5__E1_A10,v6-5,25,S0,P5,E1_A10,E1,1883,814,798,0,22,0,1047,0,1,15,119,16,0,0,0,0,0,0,175,326,297,0,0,0,0,0,0,0,511,20,212,20,168,0.432289,0.484882,1271402.988169,1758951.008551,0.016763,0.039870,0.031245,-0.014482,0.008626,-0.029867,0.017789,0.187431,0.292471,-0.364707,-0.503336,2.204706,False,0.109000
v6-5__H25__S0__P5__E1_A11,v6-5,25,S0,P5,E1_A11,E1,1883,747,717,0,22,0,1114,0,11,19,106,30,0,0,0,0,0,0,155,217,345,0,0,0,0,0,0,0,511,20,212,20,140,0.396707,0.578359,1691351.729000,2133061.041312,0.037053,0.053846,0.031245,0.005808,0.022601,0.010042,0.039079,0.326038,0.355918,-0.319083,-0.485131,2.649987,False,0.168000
v6-5__H25__S0__P5__E1_A12,v6-5,25,S0,P5,E1_A12,E1,1883,770,739,0,22,0,1091,0,11,20,91,31,0,0,0,0,0,0,150,161,428,0,0,0,0,0,0,0,511,20,212,20,131,0.408922,0.636844,2017840.725944,2544032.246847,0.049802,0.066779,0.031245,0.018558,0.035535,0.029140,0.055798,0.412899,0.414200,-0.285891,-0.463032,3.146575,False,0.123000
v6-5__H25__S0__P5__E1_A2,v6-5,25,S0,P5,E1_A2,E1,1883,1096,1066,0,22,0,765,0,13,17,140,30,0,0,0,0,0,0,386,431,249,0,0,0,0,0,0,0,511,20,212,20,127,0.582050,0.533518,1466603.583032,1751797.989590,0.026866,0.039577,0.031245,-0.004378,0.008332,-0.008206,0.015618,0.265852,0.292073,-0.297904,-0.494589,0.444941,False,0.119000
v6-5__H25__S0__P5__E1_A3,v6-5,25,S0,P5,E1_A3,E1,1883,1123,1084,0,22,0,738,0,21,18,113,39,0,0,0,0,0,0,480,238,366,0,0,0,0,0,0,0,511,20,212,20,91,0.596389,0.621511,2212303.582880,2459457.726718,0.056511,0.064285,0.031245,0.025266,0.033041,0.040653,0.053162,0.497688,0.403860,-0.199103,-0.437457,3.512507,False,0.157000
v6-5__H25__S0__P5__E1_A4,v6-5,25,S0,P5,E1_A4,E1,1883,898,869,0,22,0,963,0,15,14,110,29,0,0,0,0,0,0,290,354,225,0,0,0,0,0,0,0,511,20,212,20,105,0.476899,0.484492,1467485.950158,1814111.681267,0.026909,0.042095,0.031245,-0.004335,0.010851,-0.008948,0.022397,0.265602,0.301775,-0.265880,-0.497058,2.152117,False,0.168000
v6-5__H25__S0__P5__E1_A5,v6-5,25,S0,P5,E1_A5,E1,1883,839,803,0,22,0,1022,0,18,18,89,36,0,0,0,0,0,0,283,236,284,0,0,0,0,0,0,0,511,20,212,20,113,0.445566,0.550378,1667657.258903,2025946.086337,0.036040,0.050094,0.031245,0.004796,0.018849,0.008713,0.034248,0.328663,0.339280,-0.275570,-0.491200,3.356057,False,0.116000
v6-5__H25__S0__P5__E1_A6,v6-5,25,S0,P5,E1_A6,E1,1883,809,772,0,22,0,1052,0,18,19,84,37,0,0,0,0,0,0,242,167,363,0,0,0,0,0,0,0,511,20,212,20,89,0.429634,0.642339,2317495.009835,2643358.759207,0.059914,0.069612,0.031245,0.028669,0.038367,0.044633,0.059731,0.513292,0.427023,-0.199202,-0.431098,3.877634,False,0.080000
v6-5__H25__S0__P5__E1_A7,v6-5,25,S0,P5,E1_A7,E1,1883,898,874,0,22,0,963,0,10,14,108,24,0,0,0,0,0,0,254,342,278,0,0,0,0,0,0,0,511,20,212,20,111,0.476899,0.491338,1379313.864350,1841817.631273,0.022513,0.043190,0.031245,-0.008731,0.011945,-0.017770,0.024311,0.230764,0.307300,-0.294323,-0.488712,2.592132,False,0.116000
v6-5__H25__S0__P5__E1_A8,v6-5,25,S0,P5,E1_A8,E1,1883,809,786,0,22,0,1052,0,5,18,97,23,0,0,0,0,0,0,223,237,326,0,0,0,0,0,0,0,511,20,212,20,123,0.429634,0.568917,1691228.369366,2108196.341568,0.037047,0.052991,0.031245,0.005803,0.021746,0.010200,0.038224,0.335066,0.353252,-0.289327,-0.468593,2.923605,False,0.114000
v6-5__H25__S0__P5__E1_A9,v6-5,25,S0,P5,E1_A9,E1,1883,854,819,0,22,0,1007,0,16,19,88,35,0,0,0,0,0,0,228,163,428,0,0,0,0,0,0,0,511,20,212,20,89,0.453532,0.663541,2463249.590226,2907001.918433,0.064399,0.076675,0.031245,0.033154,0.045431,0.049966,0.068467,0.540222,0.457950,-0.204819,-0.422281,4.033993,False,0.191000
v6-5__H25__S0__P5__E2_B1,v6-5,25,S0,P5,E2_B1,E2,1883,833,797,0,22,0,1028,0,18,18,95,36,70,0,0,0,0,0,264,232,301,0,0,0,0,0,0,0,511,20,212,20,111,0.442379,0.566943,1788424.780279,2103039.876652,0.041067,0.052812,0.031245,0.009823,0.021568,0.017326,0.038042,0.360455,0.351256,-0.279222,-0.472925,3.311236,False,0.154000
v6-5__H25__S0__P5__E2_B10,v6-5,25,S0,P5,E2_B10,E2,1883,848,815,0,22,0,1013,0,16,17,83,33,69,0,0,0,0,0,360,219,236,0,0,0,0,0,0,0,511,20,212,20,114,0.450345,0.558068,1707350.809006,1988660.736321,0.037729,0.048744,0.031245,0.006484,0.017500,0.011619,0.031358,0.344899,0.333907,-0.282701,-0.479545,4.029915,False,0.157000
v6-5__H25__S0__P5__E2_B11,v6-5,25,S0,P5,E2_B11,E2,1883,796,773,0,22,0,1065,0,5,18,102,23,75,0,0,0,0,0,199,231,343,0,0,0,0,0,0,0,511,20,212,20,131,0.422730,0.557777,1519954.889895,1891067.261339,0.029410,0.045097,0.031245,-0.001835,0.013853,-0.003289,0.024835,0.274109,0.315674,-0.296850,-0.482913,2.656990,False,0.225000
v6-5__H25__S0__P5__E2_B12,v6-5,25,S0,P5,E2_B12,E2,1883,718,692,0,22,0,1143,0,9,17,94,26,72,0,0,0,0,0,136,212,344,0,0,0,0,0,0,0,511,20,212,20,165,0.381306,0.550417,1415781.586982,1842186.285500,0.024362,0.043204,0.031245,-0.006882,0.011959,-0.012504,0.021728,0.236916,0.307242,-0.307983,-0.520664,2.331015,False,0.118000
v6-5__H25__S0__P5__E2_B13,v6-5,25,S0,P5,E2_B13,E2,1883,909,878,0,22,0,952,0,17,14,104,31,63,0,0,0,0,0,298,340,240,0,0,0,0,0,0,0,511,20,212,20,115,0.482740,0.481732,1366541.890652,1707395.458585,0.021855,0.037731,0.031245,-0.009390,0.006486,-0.019491,0.013464,0.225429,0.281764,-0.314934,-0.509482,2.609786,False,0.244000
v6-5__H25__S0__P5__E2_B14,v6-5,25,S0,P5,E2_B14,E2,1883,848,810,0,22,0,1013,0,19,19,81,38,86,0,0,0,0,0,264,154,392,0,0,0,0,0,0,0,511,20,212,20,91,0.450345,0.647996,2315876.304572,2642786.048091,0.059862,0.069596,0.031245,0.028618,0.038351,0.044164,0.059184,0.504607,0.426865,-0.215104,-0.432135,4.357893,False,0.157000
v6-5__H25__S0__P5__E2_B18,v6-5,25,S0,P5,E2_B18,E2,1883,830,795,0,22,0,1031,0,17,18,87,35,74,0,0,0,0,0,266,230,299,0,0,0,0,0,0,0,511,20,212,20,123,0.440786,0.545448,1545518.511758,1858898.237516,0.030599,0.043856,0.031245,-0.000645,0.012612,-0.001183,0.023122,0.283988,0.309903,-0.271611,-0.499533,3.371429,False,0.147000
v6-5__H25__S0__P5__E2_B19,v6-5,25,S0,P5,E2_B19,E2,1883,724,698,0,22,0,1137,0,9,17,94,26,70,0,0,0,0,0,137,214,347,0,0,0,0,0,0,0,511,20,212,20,166,0.384493,0.549436,1444950.674650,1900135.563657,0.025810,0.045443,0.031245,-0.005435,0.014199,-0.009892,0.025842,0.246075,0.317293,-0.313826,-0.525326,2.392400,False,0.150000
v6-5__H25__S0__P5__E2_B2,v6-5,25,S0,P5,E2_B2,E2,1883,837,803,0,22,0,1024,0,16,18,92,34,68,0,0,0,0,0,269,231,303,0,0,0,0,0,0,0,511,20,212,20,107,0.444503,0.569558,1841562.706069,2136693.237272,0.043180,0.053970,0.031245,0.011935,0.022726,0.020955,0.039900,0.374861,0.355506,-0.276756,-0.472603,3.349785,False,0.158000
