column,source,cn_name,status
sh_price_change_abs,s3,上证指数日特征price_change_abs,"dropped_dedup(anchor=MKT_SH_PRICE_CHANGE_ABS, rho=1.000000)"
sh_price_change_abs_rankpct,s3,上证指数日特征price_change_abs｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_price_change_abs_z,s3,上证指数日特征price_change_abs｜当日横截面稳健标准化,kept
sh_price_change_rankpct,s3,上证指数日特征price_change｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_price_change_z,s3,上证指数日特征price_change｜当日横截面稳健标准化,kept
sh_price_wave_abs,s3,上证指数日特征price_wave_abs,"dropped_dedup(anchor=MKT_SH_AMPLITUDE, rho=1.000000)"
sh_price_wave_abs_rankpct,s3,上证指数日特征price_wave_abs｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_price_wave_abs_z,s3,上证指数日特征price_wave_abs｜当日横截面稳健标准化,kept
sh_sentiment,s3,上证指数日特征sentiment,"dropped_dedup(anchor=MKT_SH_SENTIMENT, rho=1.000000)"
sh_sentiment_rankpct,s3,上证指数日特征sentiment｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_sentiment_z,s3,上证指数日特征sentiment｜当日横截面稳健标准化,kept
sh_sz_sync_direction,s3,沪深同步性_direction,"dropped_dedup(anchor=MKT_SH_SZ_SYNC_DIRECTION, rho=1.000000)"
sh_sz_sync_direction_rankpct,s3,沪深同步性_direction｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_sz_sync_direction_z,s3,沪深同步性_direction｜当日横截面稳健标准化,kept
sh_sz_sync_strength,s3,沪深同步性_strength,"dropped_dedup(anchor=MKT_SH_SZ_SYNC_STRENGTH, rho=1.000000)"
sh_sz_sync_strength_rankpct,s3,沪深同步性_strength｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_sz_sync_strength_z,s3,沪深同步性_strength｜当日横截面稳健标准化,kept
sh_volume_ratio,s3,上证指数日特征volume_ratio,"dropped_dedup(anchor=MKT_SH_VOLUME_RATIO, rho=1.000000)"
sh_volume_ratio_rankpct,s3,上证指数日特征volume_ratio｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_volume_ratio_z,s3,上证指数日特征volume_ratio｜当日横截面稳健标准化,kept
sh_volume_signal,s3,上证指数日特征volume_signal,"dropped_dedup(anchor=MKT_SH_VOLUME_SIGNAL, rho=1.000000)"
sh_volume_signal_rankpct,s3,上证指数日特征volume_signal｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sh_volume_signal_z,s3,上证指数日特征volume_signal｜当日横截面稳健标准化,kept
signed_vol_strength,s3,带符号量能强度_strength,kept
signed_vol_strength_rankpct,s3,带符号量能强度_strength｜当日横截面百分位,kept
signed_vol_strength_z,s3,带符号量能强度_strength｜当日横截面稳健标准化,kept
signed_volume_strength,s3,带符号成交量强度,kept
signed_volume_strength_rankpct,s3,带符号成交量强度｜当日横截面百分位,kept
signed_volume_strength_z,s3,带符号成交量强度｜当日横截面稳健标准化,kept
slowd,s3,随机指标D,kept
slowd_rankpct,s3,随机指标D｜当日横截面百分位,kept
slowd_z,s3,随机指标D｜当日横截面稳健标准化,kept
slowk,s3,随机指标K,kept
slowk_rankpct,s3,随机指标K｜当日横截面百分位,kept
slowk_z,s3,随机指标K｜当日横截面稳健标准化,kept
smart_money_diff,s3,聪明钱差值,kept
smart_money_diff_lag_1,s3,聪明钱差值｜滞后1日,kept
smart_money_diff_lag_1_rankpct,s3,聪明钱差值｜滞后1日｜当日横截面百分位,kept
smart_money_diff_lag_1_z,s3,聪明钱差值｜滞后1日｜当日横截面稳健标准化,kept
smart_money_diff_lag_3,s3,聪明钱差值｜滞后3日,kept
smart_money_diff_lag_3_rankpct,s3,聪明钱差值｜滞后3日｜当日横截面百分位,kept
smart_money_diff_lag_3_z,s3,聪明钱差值｜滞后3日｜当日横截面稳健标准化,kept
smart_money_diff_lag_5,s3,聪明钱差值｜滞后5日,kept
smart_money_diff_lag_5_rankpct,s3,聪明钱差值｜滞后5日｜当日横截面百分位,kept
smart_money_diff_lag_5_z,s3,聪明钱差值｜滞后5日｜当日横截面稳健标准化,kept
smart_money_diff_rankpct,s3,聪明钱差值｜当日横截面百分位,kept
smart_money_diff_z,s3,聪明钱差值｜当日横截面稳健标准化,kept
stoch_overbought,s3,随机指标状态overbought,kept
stoch_overbought_rankpct,s3,随机指标状态overbought｜当日横截面百分位,kept
stoch_overbought_z,s3,随机指标状态overbought｜当日横截面稳健标准化,kept
stoch_oversold,s3,随机指标状态oversold,kept
stoch_oversold_rankpct,s3,随机指标状态oversold｜当日横截面百分位,kept
stoch_oversold_z,s3,随机指标状态oversold｜当日横截面稳健标准化,kept
support_resistance_ratio,s3,支撑压力比,"dropped_dedup(anchor=SR_RATIO20, rho=0.999969)"
support_resistance_ratio_lag_1,s3,支撑压力比｜滞后1日,kept
support_resistance_ratio_lag_1_rankpct,s3,支撑压力比｜滞后1日｜当日横截面百分位,kept
support_resistance_ratio_lag_1_z,s3,支撑压力比｜滞后1日｜当日横截面稳健标准化,kept
support_resistance_ratio_lag_3,s3,支撑压力比｜滞后3日,kept
support_resistance_ratio_lag_3_rankpct,s3,支撑压力比｜滞后3日｜当日横截面百分位,kept
support_resistance_ratio_lag_3_z,s3,支撑压力比｜滞后3日｜当日横截面稳健标准化,kept
support_resistance_ratio_lag_5,s3,支撑压力比｜滞后5日,kept
support_resistance_ratio_lag_5_rankpct,s3,支撑压力比｜滞后5日｜当日横截面百分位,kept
support_resistance_ratio_lag_5_z,s3,支撑压力比｜滞后5日｜当日横截面稳健标准化,kept
support_resistance_ratio_rankpct,s3,支撑压力比｜当日横截面百分位,kept
support_resistance_ratio_z,s3,支撑压力比｜当日横截面稳健标准化,kept
sz_amplitude,s3,深证成指日特征amplitude,"dropped_dedup(anchor=MKT_SZ_AMPLITUDE, rho=1.000000)"
sz_amplitude_rankpct,s3,深证成指日特征amplitude｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_amplitude_z,s3,深证成指日特征amplitude｜当日横截面稳健标准化,kept
sz_price_change,s3,深证成指日特征price_change,"dropped_dedup(anchor=MKT_SZ_PRICE_CHANGE, rho=1.000000)"
sz_price_change_abs,s3,深证成指日特征price_change_abs,"dropped_dedup(anchor=MKT_SZ_PRICE_CHANGE_ABS, rho=1.000000)"
sz_price_change_abs_rankpct,s3,深证成指日特征price_change_abs｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_price_change_abs_z,s3,深证成指日特征price_change_abs｜当日横截面稳健标准化,kept
sz_price_change_rankpct,s3,深证成指日特征price_change｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_price_change_z,s3,深证成指日特征price_change｜当日横截面稳健标准化,kept
sz_price_wave_abs,s3,深证成指日特征price_wave_abs,"dropped_dedup(anchor=MKT_SZ_AMPLITUDE, rho=1.000000)"
sz_price_wave_abs_rankpct,s3,深证成指日特征price_wave_abs｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_price_wave_abs_z,s3,深证成指日特征price_wave_abs｜当日横截面稳健标准化,kept
sz_sentiment,s3,深证成指日特征sentiment,"dropped_dedup(anchor=MKT_SZ_SENTIMENT, rho=1.000000)"
sz_sentiment_rankpct,s3,深证成指日特征sentiment｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_sentiment_z,s3,深证成指日特征sentiment｜当日横截面稳健标准化,kept
sz_volume_ratio,s3,深证成指日特征volume_ratio,"dropped_dedup(anchor=MKT_SZ_VOLUME_RATIO, rho=1.000000)"
sz_volume_ratio_rankpct,s3,深证成指日特征volume_ratio｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_volume_ratio_z,s3,深证成指日特征volume_ratio｜当日横截面稳健标准化,kept
sz_volume_signal,s3,深证成指日特征volume_signal,"dropped_dedup(anchor=MKT_SZ_VOLUME_SIGNAL, rho=1.000000)"
sz_volume_signal_rankpct,s3,深证成指日特征volume_signal｜当日横截面百分位,"dropped_dedup(anchor=market_avg_amplitude_rankpct, rho=1.000000)"
sz_volume_signal_z,s3,深证成指日特征volume_signal｜当日横截面稳健标准化,kept
upper_shadow_ratio,s3,上影线占比,"dropped_dedup(anchor=UPPER_SHADOW_RATIO, rho=1.000000)"
upper_shadow_ratio_rankpct,s3,上影线占比｜当日横截面百分位,kept
upper_shadow_ratio_z,s3,上影线占比｜当日横截面稳健标准化,kept
vol_divergence,s3,波动率背离,kept
vol_divergence_rankpct,s3,波动率背离｜当日横截面百分位,kept
vol_divergence_z,s3,波动率背离｜当日横截面稳健标准化,kept
vol_gk,s3,GK波动率,kept
vol_gk_lag_1,s3,GK波动率｜滞后1日,kept
vol_gk_lag_10,s3,GK波动率｜滞后10日,kept
vol_gk_lag_10_rankpct,s3,GK波动率｜滞后10日｜当日横截面百分位,kept
vol_gk_lag_10_z,s3,GK波动率｜滞后10日｜当日横截面稳健标准化,kept
vol_gk_lag_1_rankpct,s3,GK波动率｜滞后1日｜当日横截面百分位,kept
vol_gk_lag_1_z,s3,GK波动率｜滞后1日｜当日横截面稳健标准化,kept
vol_gk_lag_3,s3,GK波动率｜滞后3日,kept
vol_gk_lag_3_rankpct,s3,GK波动率｜滞后3日｜当日横截面百分位,kept
vol_gk_lag_3_z,s3,GK波动率｜滞后3日｜当日横截面稳健标准化,kept
vol_gk_lag_5,s3,GK波动率｜滞后5日,kept
vol_gk_lag_5_rankpct,s3,GK波动率｜滞后5日｜当日横截面百分位,kept
vol_gk_lag_5_z,s3,GK波动率｜滞后5日｜当日横截面稳健标准化,kept
vol_gk_rankpct,s3,GK波动率｜当日横截面百分位,kept
vol_gk_ratio,s3,GK波动率_ratio,kept
vol_gk_ratio_lag_1,s3,GK波动率_ratio｜滞后1日,kept
vol_gk_ratio_lag_10,s3,GK波动率_ratio｜滞后10日,kept
vol_gk_ratio_lag_10_rankpct,s3,GK波动率_ratio｜滞后10日｜当日横截面百分位,kept
vol_gk_ratio_lag_10_z,s3,GK波动率_ratio｜滞后10日｜当日横截面稳健标准化,kept
vol_gk_ratio_lag_1_rankpct,s3,GK波动率_ratio｜滞后1日｜当日横截面百分位,kept
vol_gk_ratio_lag_1_z,s3,GK波动率_ratio｜滞后1日｜当日横截面稳健标准化,kept
vol_gk_ratio_lag_3,s3,GK波动率_ratio｜滞后3日,kept
vol_gk_ratio_lag_3_rankpct,s3,GK波动率_ratio｜滞后3日｜当日横截面百分位,kept
vol_gk_ratio_lag_3_z,s3,GK波动率_ratio｜滞后3日｜当日横截面稳健标准化,kept
vol_gk_ratio_lag_5,s3,GK波动率_ratio｜滞后5日,kept
vol_gk_ratio_lag_5_rankpct,s3,GK波动率_ratio｜滞后5日｜当日横截面百分位,kept
vol_gk_ratio_lag_5_z,s3,GK波动率_ratio｜滞后5日｜当日横截面稳健标准化,kept
vol_gk_ratio_rankpct,s3,GK波动率_ratio｜当日横截面百分位,kept
vol_gk_ratio_z,s3,GK波动率_ratio｜当日横截面稳健标准化,kept
vol_gk_z,s3,GK波动率｜当日横截面稳健标准化,kept
volatility_10d,s3,滚动波动率10d,kept
volatility_10d_rankpct,s3,滚动波动率10d｜当日横截面百分位,kept
volatility_10d_z,s3,滚动波动率10d｜当日横截面稳健标准化,kept
volatility_15d,s3,滚动波动率15d,kept
volatility_15d_rankpct,s3,滚动波动率15d｜当日横截面百分位,kept
volatility_15d_z,s3,滚动波动率15d｜当日横截面稳健标准化,kept
volatility_20d,s3,滚动波动率20d,kept
volatility_20d_rankpct,s3,滚动波动率20d｜当日横截面百分位,kept
volatility_20d_z,s3,滚动波动率20d｜当日横截面稳健标准化,kept
volatility_25d,s3,滚动波动率25d,kept
volatility_25d_rankpct,s3,滚动波动率25d｜当日横截面百分位,kept
volatility_25d_z,s3,滚动波动率25d｜当日横截面稳健标准化,kept
volatility_30d,s3,滚动波动率30d,kept
volatility_30d_rankpct,s3,滚动波动率30d｜当日横截面百分位,kept
volatility_30d_z,s3,滚动波动率30d｜当日横截面稳健标准化,kept
volatility_3d,s3,滚动波动率3d,kept
volatility_3d_rankpct,s3,滚动波动率3d｜当日横截面百分位,kept
volatility_3d_z,s3,滚动波动率3d｜当日横截面稳健标准化,kept
volatility_5d,s3,滚动波动率5d,kept
volatility_5d_rankpct,s3,滚动波动率5d｜当日横截面百分位,kept
volatility_5d_z,s3,滚动波动率5d｜当日横截面稳健标准化,kept
volume,s3,成交量,kept
volume_consistency,s3,成交量一致性,kept
volume_consistency_rankpct,s3,成交量一致性｜当日横截面百分位,kept
volume_consistency_z,s3,成交量一致性｜当日横截面稳健标准化,kept
volume_dryup,s3,缩量标记,kept
volume_dryup_rankpct,s3,缩量标记｜当日横截面百分位,kept
volume_dryup_z,s3,缩量标记｜当日横截面稳健标准化,kept
volume_lag_10,s3,成交量｜滞后10日,kept
volume_lag_10_rankpct,s3,成交量｜滞后10日｜当日横截面百分位,kept
volume_lag_10_z,s3,成交量｜滞后10日｜当日横截面稳健标准化,kept
volume_lag_15,s3,成交量｜滞后15日,kept
volume_lag_15_rankpct,s3,成交量｜滞后15日｜当日横截面百分位,kept
volume_lag_15_z,s3,成交量｜滞后15日｜当日横截面稳健标准化,kept
volume_lag_20,s3,成交量｜滞后20日,kept
volume_lag_20_rankpct,s3,成交量｜滞后20日｜当日横截面百分位,kept
volume_lag_20_z,s3,成交量｜滞后20日｜当日横截面稳健标准化,kept
volume_lag_25,s3,成交量｜滞后25日,kept
volume_lag_25_rankpct,s3,成交量｜滞后25日｜当日横截面百分位,kept
volume_lag_25_z,s3,成交量｜滞后25日｜当日横截面稳健标准化,kept
volume_lag_3,s3,成交量｜滞后3日,kept
volume_lag_30,s3,成交量｜滞后30日,kept
volume_lag_30_rankpct,s3,成交量｜滞后30日｜当日横截面百分位,kept
volume_lag_30_z,s3,成交量｜滞后30日｜当日横截面稳健标准化,kept
volume_lag_3_rankpct,s3,成交量｜滞后3日｜当日横截面百分位,kept
volume_lag_3_z,s3,成交量｜滞后3日｜当日横截面稳健标准化,kept
volume_lag_5,s3,成交量｜滞后5日,kept
volume_lag_5_rankpct,s3,成交量｜滞后5日｜当日横截面百分位,kept
volume_lag_5_z,s3,成交量｜滞后5日｜当日横截面稳健标准化,kept
volume_ma20,s3,成交量均线20,kept
volume_ma20_rankpct,s3,成交量均线20｜当日横截面百分位,kept
volume_ma20_z,s3,成交量均线20｜当日横截面稳健标准化,kept
volume_ma_20,s3,成交量均线_20,"dropped_dedup(anchor=volume_ma20, rho=1.000000)"
volume_ma_20_rankpct,s3,成交量均线_20｜当日横截面百分位,"dropped_dedup(anchor=volume_ma20_rankpct, rho=0.999891)"
volume_ma_20_z,s3,成交量均线_20｜当日横截面稳健标准化,kept
volume_ma_ratio,s3,成交量均线比,kept
volume_ma_ratio_rankpct,s3,成交量均线比｜当日横截面百分位,kept
volume_ma_ratio_z,s3,成交量均线比｜当日横截面稳健标准化,kept
volume_momentum,s3,成交量动量,"dropped_dedup(anchor=VOL_MOM, rho=1.000000)"
volume_momentum_rankpct,s3,成交量动量｜当日横截面百分位,kept
volume_momentum_z,s3,成交量动量｜当日横截面稳健标准化,kept
volume_rankpct,s3,成交量｜当日横截面百分位,"dropped_dedup(anchor=log_volume_rankpct, rho=1.000000)"
volume_ratio,s3,量比,"dropped_dedup(anchor=VR1_20, rho=1.000000)"
volume_ratio_rankpct,s3,量比｜当日横截面百分位,kept
volume_ratio_z,s3,量比｜当日横截面稳健标准化,kept
volume_spike,s3,放量标记,kept
volume_spike_rankpct,s3,放量标记｜当日横截面百分位,kept
volume_spike_z,s3,放量标记｜当日横截面稳健标准化,kept
volume_trend_10,s3,成交量趋势_10,kept
volume_trend_10_rankpct,s3,成交量趋势_10｜当日横截面百分位,kept
volume_trend_10_z,s3,成交量趋势_10｜当日横截面稳健标准化,kept
volume_trend_5,s3,成交量趋势_5,kept
volume_trend_5_rankpct,s3,成交量趋势_5｜当日横截面百分位,kept
volume_trend_5_z,s3,成交量趋势_5｜当日横截面稳健标准化,kept
volume_z,s3,成交量｜当日横截面稳健标准化,kept
week_of_year,s3,年内周序,kept
rank_return_rankpct,,,dropped_leakage
rank_volume_rankpct,,,dropped_leakage
rank_return_z,,,dropped_leakage
rank_volume_z,,,dropped_leakage
